4785381,KINDRED HOSPITAL ARIZONA - NW PHOENIX,,13216 N. PLAZA DEL RIO BLVD,PEORIA,MARICOPA,AZ,USA,85381,LONG TERM CARE,58,33.60420695,-112.2617989
7085203,PROMISE HOSPITAL OF PHOENIX,,433 E. 6TH STREET,MESA,MARICOPA,AZ,USA,85203,LONG TERM CARE,40,33.42548358,-111.8220825
1757428,BOWDLE HEALTHCARE,,8001 WEST 5TH STREET,BOWDLE,EDMUNDS,SD,USA,57428,CRITICAL ACCESS,12,45.44797849,-99.66162744
1368371,HENDERSON HEALTH CARE SERVICES,,1621 FRONT STREET,HENDERSON,YORK,NE,USA,68371,CRITICAL ACCESS,13,40.78334794,-97.80754526
168714,ROCK COUNTY HOSPITAL,,102 EAST SOUTH STREET,BASSETT,ROCK,NE,USA,68714,CRITICAL ACCESS,24,42.57538377,-99.53709135
16615243,ST CLAIR MEMORIAL HOSPITAL,,1000 BOWER HILL ROAD,PITTSBURGH,ALLEGHENY,PA,USA,15243,GENERAL ACUTE CARE,328,40.378095,-80.06663
19015238,HEALTHSOUTH HARMARVILLE REHABILITATION HOSPITAL,,"GUYS RUN ROAD, PO BOX 11460",PITTSBURGH,ALLEGHENY,PA,USA,15238,REHABILITATION,202,40.556896,-79.866065
22319335,ST JOHN VIANNEY CENTER,,151 WOODBINE ROAD,DOWNINGTOWN,CHESTER,PA,USA,19335,PSYCHIATRIC,50,40.012309,-75.683505
12318102,SACRED HEART HOSPITAL,,421 CHEW STREET,ALLENTOWN,LEHIGH,PA,USA,18102,GENERAL ACUTE CARE,215,40.6083148,-75.46845986
4926003,WHEELING HOSPITAL,"WHEELING HOSPITAL, INC.",1 MEDICAL PARK,WHEELING,OHIO,WV,USA,26003,GENERAL ACUTE CARE,247,40.05911861,-80.68500734
145724134,CARILION GILES COMMUNITY HOSPITAL,,159 HARTLEY WAY,PEARISBURG,GILES,VA,USA,24134,CRITICAL ACCESS,25,37.33307907,-80.71302141
6421502,THOMAS B FINAN CENTER,,"COUNTRY CLUB ROAD, PO BOX 1722",CUMBERLAND,ALLEGANY,MD,USA,21502,PSYCHIATRIC,80,39.65587346,-78.73606245
69885364,US ARMY HOSPITAL-YUMA,,"990 D ST., YUMA PROVING GROUNDS",YUMA,YUMA,AZ,USA,85364,MILITARY,-999,32.85994585,-114.4382244
700641,CSF - UTUADO,,C/ISAAC GONZALEZ MARTINEZ,ARENAS,UTUADO,PR,PRI,641,GENERAL ACUTE CARE,-999,18.2677131,-66.70128518
6125411,WAR MEMORIAL HOSPITAL,WAR MEMORIAL HOSPITAL INC,1 HEALTHY WAY,BERKELEY SPRINGS,MORGAN,WV,USA,25411,CRITICAL ACCESS,41,39.64238269,-78.20037833
7257108,TWELVE-STEP LIVING CORPORATION - TALLGRASS RECOVERY CENTER,,27048 SOUTH TALLGRASS AVENUE,SIOUX FALLS,LINCOLN,SD,USA,57108,PSYCHIATRIC,-999,43.468824,-96.78428813
69585707,US AIR FORCE HOSPITAL-TUCSON,,DAVIS-MONTHAN AFB,TUCSON,PIMA,AZ,USA,85707,MILITARY,-999,32.17325552,-110.8597744
6426155,WETZEL COUNTY HOSPITAL,WETZEL COUNTY HOSPITAL,3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WETZEL,WV,USA,26155,GENERAL ACUTE CARE,58,39.68112864,-80.85003262
138577338,KINDRED REHABILITATION HOSPITAL NORTHEAST HOUSTON,,18839 MCKAY BOULEVARD,HUMBLE,HARRIS,TX,USA,77338,REHABILITATION,46,29.99207228,-95.27895864
5721784,SPRINGFIELD HOSPITAL CENTER,,6655 SYKESVILLE ROAD,SYKESVILLE,CARROLL,MD,USA,21784,PSYCHIATRIC,220,39.386186,-76.961136
5404750,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,,382 MAIN STREET,LIMESTONE,AROOSTOOK,ME,USA,4750,SPECIAL,12,46.88653796,-67.8243888
5226416,BROADDUS HOSPITAL ASSOCIATION,"BROADDUS HOSPITAL ASSOCIATION, INC.",1 HEALTHCARE DRIVE,PHILIPPI,BARBOUR,WV,USA,26416,CRITICAL ACCESS,72,39.143249,-80.061793
60399588,CROSS ROAD MEDICAL CENTER,,"187 GLENN HWY, PO BOX 5",GLENNALLEN,VALDEZ-CORDOVA,AK,USA,99588,GENERAL ACUTE CARE,-999,62.108932,-145.540928
14473841,NORTHWEST CENTER FOR BEHAVIORAL HEALTH (NCBH),,1 MI EAST HIGHWAY 270,FORT SUPPLY,WOODWARD,OK,USA,73841,PSYCHIATRIC,28,36.396473,-99.359022
4099403,TRI-STATE MEMORIAL HOSPITAL,,1221 HIGHLAND AVENUE,CLARKSTON,ASOTIN,WA,USA,99403,CRITICAL ACCESS,25,46.40255369,-117.0547613
14428603,ALEXANDER HOSPITAL,,PO BOX 2568,HICKORY,ALEXANDER,NC,USA,28603,GENERAL ACUTE CARE,25,35.6955342,-81.29115143
7357642,MCLAUGHLIN PUBLIC HEALTH SERVICE INDIAN HEALTH CENTER,,701 6TH STREET EAST,MCLAUGHLIN,CORSON,SD,USA,57642,GENERAL ACUTE CARE,12,45.8091804,-100.8084582
11517064,PHILHAVEN,,"283 SOUTH BUTLER ROAD, PO BOX 550",MT GRETNA,LEBANON,PA,USA,17064,PSYCHIATRIC,99,40.26737,-76.462069
8923124,CUMBERLAND HOSPITAL FOR CHILDREN AND ADOLESCENTS,,9407 CUMBERLAND ROAD,NEW KENT,NEW KENT,VA,USA,23124,CHILDREN,110,37.54635996,-76.97854052
10919047,BARIX CLINICS OF PENNSYLVANIA,,280 MIDDLETOWN BOULEVARD,LANGHORNE,BUCKS,PA,USA,19047,GENERAL ACUTE CARE,47,40.18097047,-74.88517846
3187701,NEW MEXICO BEHAVIORAL HEALTH INSTITUTE AT LAS VEGAS,,3695 HOT SPRINGS BOULEVARD,LAS VEGAS,SAN MIGUEL,NM,USA,87701,PSYCHIATRIC,121,35.60836498,-105.2422451
15418104,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,,1503 CEDAR CREST BOULEVARD,ALLENTOWN,LEHIGH,PA,USA,18104,GENERAL ACUTE CARE,22,40.61275429,-75.52923291
2217822,GEISINGER HEALTHSOUTH REHABILITATION HOSPITAL,,16 WOODBINE LN,DANVILLE,MONTOUR,PA,USA,17822,REHABILITATION,42,40.96159687,-76.57278161
21916686,TYRONE HOSPITAL,,187 HOSPITAL DRIVE,TYRONE,BLAIR,PA,USA,16686,GENERAL ACUTE CARE,25,40.67466221,-78.25233266
13817257,ROXBURY TREATMENT CENTER,,601 ROXBURY ROAD,SHIPPENSBURG,FRANKLIN,PA,USA,17257,PSYCHIATRIC,112,40.05599959,-77.53725608
14119610,SURGICAL INSTITUTE OF READING,,2752 CENTURY BOULEVARD,WYOMISSING,BERKS,PA,USA,19610,GENERAL ACUTE CARE,15,40.35861176,-75.98792698
11817055,HEALTHSOUTH REHABILITATION HOSPITAL OF MECHANICSBURG,,175 LANCASTER BOULEVARD,MECHANICSBURG,CUMBERLAND,PA,USA,17055,REHABILITATION,75,40.211206,-76.973968
9515009,HERITAGE VALLEY BEAVER,,1000 DUTCH RIDGE ROAD,BEAVER,BEAVER,PA,USA,15009,GENERAL ACUTE CARE,361,40.71204452,-80.32329844
19316823,HEALTHSOUTH NITTANY VALLEY REHABILITATION HOSPITAL,,550 WEST COLLEGE AVENUE,PLEASANT GAP,CENTRE,PA,USA,16823,REHABILITATION,73,40.860283,-77.755767
419720,MEADOW WOOD BEHAVIORAL HEALTH SYSTEM,MEADOWWOOD BEHAVIORAL HEALTH SYSTEM,575 S DUPONT HWY,NEW CASTLE,NEW CASTLE,DE,USA,19720,PSYCHIATRIC,53,39.63972812,-75.62934354
287124,PRESBYTERIAN RUST MEDICAL CENTER,,2400 UNSER BLVD. SE,RIO RANCHO,SANDOVAL,NM,USA,87124,GENERAL ACUTE CARE,199,35.21936214,-106.693207
10619034,BROOKE GLEN BEHAVIORAL HOSPITAL,,7170 LAFAYETTE AVENUE,FORT WASHINGTON,MONTGOMERY,PA,USA,19034,PSYCHIATRIC,146,40.13471801,-75.21569308
5717233,FULTON COUNTY MEDICAL CENTER,,214 PEACH ORCHARD ROAD,MCCONNELLSBURG,FULTON,PA,USA,17233,GENERAL ACUTE CARE,21,39.93719024,-78.00687022
11716154,EDGEWOOD SURGICAL HOSPITAL,,239 EDGEWOOD DRIVE EXTENSION,TRANSFER,MERCER,PA,USA,16154,GENERAL ACUTE CARE,10,41.330732,-80.418329
14717110,PENNSYLVANIA PSYCHIATRIC INSTITUTE,,2501 NORTH THIRD STREET,HARRSIBURG,DAUPHIN,PA,USA,17110,PSYCHIATRIC,74,40.28628858,-76.89811139
8217740,GEISINGER JERSEY SHORE HOSPITAL,,1020 THOMPSON STREET,JERSEY SHORE,LYCOMING,PA,USA,17740,GENERAL ACUTE CARE,25,41.201836,-77.267931
14617036,PENN STATE HERSHEY REHABILITATION HOSPITAL,,1135 OLD WEST CHOCOLATE AVENUE,HUMMELSTOWN,DAUPHIN,PA,USA,17036,REHABILITATION,54,40.27299757,-76.68692827
9423805,HEALTHSOUTH REHABILITATION HOSPITAL OF PETERSBURG,,95 PINE HILL BOULEVARD,PETERSBURG,PETERSBURG,VA,USA,23805,REHABILITATION,64,37.18466931,-77.36406019
15819020,ROTHMAN SPECIALTY HOSPITAL,,3300 TILLMAN DRIVE,BENSALEM,BUCKS,PA,USA,19020,GENERAL ACUTE CARE,24,40.11293953,-74.96270675
4604330,PHOENIX HOUSE OF NEW ENGLAND - PHOENIX ACADEMY MAINE,,49 KAMICH DRIVE,AUGUSTA,KENNEBEC,ME,USA,4330,REHABILITATION,-999,44.35944327,-69.75934842
143677706,THE MEDICAL CENTER OF SOUTHEAST TEXAS VICTORY CAMPUS,VICTORY MEDICAL CENTER BEAUMONT,6025 METROPOLITAN DRIVE,BEAUMONT,JEFFERSON,TX,USA,77706,GENERAL ACUTE CARE,17,30.1121411,-94.16975617
13923604,MCDONALD ARMY COMMUNITY HOSPITAL,,576 JEFFERSON AVENUE,FORT EUSTIS,NEWPORT NEWS,VA,USA,23604,MILITARY,30,37.16195431,-76.57322626
13710461,BURKE REHABILITATION CENTER,,2826 WESTCHESTER AVE,BRONX,BRONX,NY,USA,10461,REHABILITATION,-999,40.84418356,-73.83535509
17317408,HEALTHSOUTH REHABILITATION HOSPITAL OF YORK,,1850 NORMANDIE DRIVE,YORK,YORK,PA,USA,17408,REHABILITATION,90,39.980845,-76.78103
17111213,INTERFAITH MEDICAL CENTER,,1545 ATLANTIC AVE,BROOKLYN,KINGS,NY,USA,11213,GENERAL ACUTE CARE,287,40.67823304,-73.93736834
23519124,FRIENDS HOSPITAL,,4641 ROOSEVELT BOULEVARD,PHILADELPHIA,PHILADELPHIA,PA,USA,19124,PSYCHIATRIC,192,40.02649283,-75.10212785
15715301,ADVANCED SURGICAL HOSPITAL,,100 TRICH DRIVE,WASHINGTON,WASHINGTON,PA,USA,15301,GENERAL ACUTE CARE,14,40.156412,-80.279042
20518071,PALMERTON HOSPITAL,,135 LAFAYETTE AVENUE,PALMERTON,CARBON,PA,USA,18071,GENERAL ACUTE CARE,60,40.802971,-75.615028
16215143,HEALTHSOUTH REHABILITATION HOSPITAL OF SEWICKLEY,,303 CAMP MEETING ROAD,SEWICKLEY,ALLEGHENY,PA,USA,15143,REHABILITATION,44,40.576858,-80.20279
15919468,PHYSICIANS CARE SURGICAL HOSPITAL,,454 ENTERPRISE DRIVE,ROYERSFORD,MONTGOMERY,PA,USA,19468,GENERAL ACUTE CARE,12,40.21607,-75.553405
2818847,BARNES-KASSON COUNTY HOSPITAL,,2872 TURNPIKE STREET,SUSQUEHANNA,SUSQUEHANNA,PA,USA,18847,GENERAL ACUTE CARE,58,41.94655914,-75.5923037
14317601,LANCASTER REHABILITATION HOSPITAL,,675 GOOD DRIVE,LANCASTER,LANCASTER,PA,USA,17601,REHABILITATION,59,40.06222144,-76.35161971
8318020,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,,2310 HIGHLAND AVENUE,BETHLEHEM,NORTHAMPTON,PA,USA,18020,SPECIAL,-999,40.67312147,-75.36545713
4887401,SAN JUAN REGIONAL REHABILITATION HOSPITAL,,525 SOUTH SCHWARTZ AVENUE,FARMINGTON,SAN JUAN,NM,USA,87401,REHABILITATION,18,36.72557999,-108.2161208
81333484,PINECREST REHAB HOSPITAL,,5360 LINTON BLVD,DELRAY BEACH,PALM BEACH,FL,USA,33484,REHABILITATION,-999,26.4366253,-80.12847349
4407514,KILBARCHAN RESIDENTIAL TREATMENT CENTER,,81 EAST 39TH STREET,PATERSON,PASSAIC,NJ,USA,7514,CHILDREN,-999,40.91910757,-74.13540051
1319713,ROCKFORD CENTER,ROCKFORD,100 ROCKFORD DR,NEWARK,NEW CASTLE,DE,USA,19713,PSYCHIATRIC,92,39.6952703,-75.66104234
12463640,SOUTHEAST MISSOURI MENTAL HEALTH CENTER,,1010 WEST COLUMBIA STREET,FARMINGTON,ST. FRANCOIS,MO,USA,63640,PSYCHIATRIC,-999,37.77375398,-90.43709356
12363640,PARKLAND HEALTH CENTER-FARMINGTON,,1101 WEST LIBERTY STREET,FARMINGTON,ST. FRANCOIS,MO,USA,63640,GENERAL ACUTE CARE,130,37.78136592,-90.43824474
619803,ALFRED I. DUPONT HOSPITAL FOR CHILDREN,ALFRED I. DUPONT,1600 ROCKLAND RD,WILMINGTON,NEW CASTLE,DE,USA,19803,GENERAL ACUTE CARE,200,39.77938092,-75.55532113
1219720,DELAWARE PSYCHIATRIC CENTER,DPC,1901 N DUPONT HWY,NEW CASTLE,NEW CASTLE,DE,USA,19720,PSYCHIATRIC,224,39.70064567,-75.57631556
119963,BAYHEALTH MILFORD MEMORIAL HOSPITAL,MILFORD MEMORIAL,21 W CLARK AVE,MILFORD,SUSSEX,DE,USA,19963,GENERAL ACUTE CARE,127,38.90704797,-75.4329078
719713,CHRISTIANA CARE-CHRISTIANA HOSPITAL,CHRISTIANA,4755 OGLETOWN STANTON RD,NEWARK,NEW CASTLE,DE,USA,19713,GENERAL ACUTE CARE,913,39.68748604,-75.66912143
519801,CHRISTIANA CARE-WILMINGTON HOSPITAL,WILMINGTON,501 W 14TH ST,WILMINGTON,NEW CASTLE,DE,USA,19801,GENERAL ACUTE CARE,241,39.7514639,-75.5496618
219901,BAYHEALTH KENT GENERAL HOSPITAL,KENT GENERAL,640 S STATE ST,DOVER,KENT,DE,USA,19901,GENERAL ACUTE CARE,236,39.1507908,-75.52369592
1419805,SELECT SPECIALTY HOSPITAL OF WILMINGTON,SSHW,701 N CLAYTON ST,WILMINGTON,NEW CASTLE,DE,USA,19805,LONG TERM CARE,35,39.75002974,-75.56674041
319901,DOVER BEHAVIORAL HEALTH SYSTEM,DOVER BEHAVIORAL HEALTH SYSTEM,725 HORSEPOND RD,DOVER,KENT,DE,USA,19901,PSYCHIATRIC,52,39.15367085,-75.48426014
163770503,LAFAYETTE-AMG SPECIALTY HOSPITAL,LAFAYETTE-AMG SPECIALTY HOSPITAL,4811 AMBASSADOR CAFFERY PARKWAY,LAFAYETTE,LAFAYETTE,LA,USA,70503,GENERAL ACUTE CARE,-999,30.15040908,-92.03620936
172054801,SPOONER HOSPITAL SYSTEM,,1280 CHANDLER DR,SPOONER,WASHBURN,WI,USA,54801,CRITICAL ACCESS,25,45.8414727,-91.87206809
172154166,THEDACARE MEDICAL CENTER SHAWANO INC,SHAWANO MED CTR,100 COUNTRY ROAD B,SHAWANO,SHAWANO,WI,USA,54166,CRITICAL ACCESS,25,44.760534,-88.606696
172254002,WESTERN WISCONSIN HEALTH,BALDWIN AREA MED CTR,1100 BERGSLIEN ST,BALDIWN,SAINT CROIX,WI,USA,54002,CRITICAL ACCESS,25,44.941339,-92.378301
178234769,BLACKBERRY CENTER,,91 BEEHIVE CIR,SAINT CLOUD,OSCEOLA,FL,USA,34769,PSYCHIATRIC,42,28.259935,-81.313165
167934997,CORAL SHORES BEHAVIORAL HEALTH,,5995 SE COMMUNITY DRIVE,STUART,MARTIN,FL,USA,34997,PSYCHIATRIC,80,27.131449,-80.221261
178334109,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,,1285 CREEKSIDE BLVD E,NAPLES,COLLIER,FL,USA,34109,GENERAL ACUTE CARE,50,26.270174,-81.788584
178432765,OVIEDO MEDICAL CENTER,,8300 RED BUG LAKE RD,OVIEDO,SEMINOLE,FL,USA,32765,GENERAL ACUTE CARE,64,28.657841,-81.228064
174932218,UF HEALTH NORTH,,15255 MAX LEGGETT PARKWAY,JACKSONVILLE,DUVAL,FL,USA,32218,GENERAL ACUTE CARE,92,30.483998,-81.633419
179205633,VERMONT PSYCHIATRIC CARE HOSPITAL,,350 FISHER ROAD,BERLIN,WASHINGTON,VT,USA,5633,PSYCHIATRIC,25,44.222624,-72.564716
179519047,ST MARY REHABILITATION HOSPITAL,,1208 LANGHORNE NEWTOWN RD,LANGHORNE,BUCKS,PA,USA,19047,REHABILITATION,-999,40.200727,-74.933701
175058103,SANFORD MEDICAL CENTER FARGO,,5225 23RD AVE S,FARGO,CASS,ND,USA,58103,GENERAL ACUTE CARE,228,46.8452189,-96.87577895
175158122,SANFORD TRANSPLANT CENTER,,736 BROADWAY,FARGO,CASS,ND,USA,58122,GENERAL ACUTE CARE,-999,46.884298,-96.788422
176289139,DIGINITY HEALTH-ST.ROSE DOMINICAN BLUE DAIMOND CAMPUS,,4855 BLUE DIAMOND ROAD,LAS VAGAS,CLARK,NV,USA,89139,GENERAL ACUTE CARE,-999,36.032117,-115.207116
176389149,PAM REHABILITATION HOSPITAL OF CENTENNIAL HILLS,,6166 N DURANGO DRIVE,LAS VAGAS,CLARK,NV,USA,89149,REHABILITATION,-999,36.27513433,-115.2803555
168189011,HENDERSON HOSPITAL,,1050 WEST GALLERIA DRIVE,HENDERSON,CLARK,NV,USA,89011,GENERAL ACUTE CARE,-999,36.072711,-115.030568
180500681,HOSPITAL PEREA,,CALLE DR BASORA 15,MAYAGUEZ,MAYAGUEZ,PR,PRI,681,GENERAL ACUTE CARE,-999,18.20073203,-67.14040149
173421201,BALTIMORE VA MEDICAL CENTER,,10 NORTH GREENE STREET,BALTIMORE,BALTIMORE CITY,MD,USA,21201,MILITARY,-999,39.28964959,-76.62455811
173521218,LOCH RAVEN VA MEDICAL CENTER,,3900 LOCH RAVEN BOULEVARD,BALTIMORE,BALTIMORE CITY,MD,USA,21218,MILITARY,-999,39.336341,-76.595699
180721902,PERRY POINT VA MEDICAL CENTER,,VA MEDICAL CENTER,PERRY POINT,CECIL,MD,USA,21902,MILITARY,-999,39.549935,-76.062922
175520422,WASHINGTON DC VA MEDICAL CENTER,,50 IRVING ST NW,WASHINGTON,DISTRICT OF COLUMBIA,DC,USA,20422,MILITARY,-999,38.928923,-77.010732
181032827,OLANDO VA MEDICAL CENTER,,13800 VETERANS WAY,ORLANDO,ORANGE,FL,USA,32827,MILITARY,-999,28.36614,-81.275711
175640502,LEXINGTON VA MEDICAL CENTER - COOPER,,1101 VETERANS DRIVE,LEXINGTON,FAYETTE,KY,USA,40502,MILITARY,-999,38.029804,-84.506404
173640206,ROBLEY REX VA MEDICAL CENTER,,800 ZORN AVENUE,LOUISVILLE,JEFFERSON,KY,USA,40206,MILITARY,-999,38.270259,-85.696895
173946545,ST JOSEPH COUNTY VA HEALTH CARE CENTER,,1540 TRINITY PLACE,MISHAWAKA,ST JOSEPH,IN,USA,46545,MILITARY,-999,41.707343,-86.16311
173741075,CINCINNATI VA MEDICAL CENTER - FORT THOMAS,,1000 S FT THOMAS AVE,FT THOMAS,CAMPBELL,KY,USA,41075,MILITARY,-999,39.064603,-84.445641
173871360,ALEXANDRIA VA HEALTH CARE SYSTEM,,2495 SHREVEPORT HIGHWAY,PINEVILLE,RAPIDES,LA,USA,71360,MILITARY,-999,31.35595,-92.437722
174170119,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,,2400 CANAL STREET,NEW ORLEANS,SAINT BERNARD,LA,USA,70119,MILITARY,-999,29.963189,-90.084816
175872205,JOHN L MCCLELLAN MEMORIAL VETERANS HOSPITAL,,4300 WEST 7TH STREET,LITTLE ROCK,PULASKI,AR,USA,72205,MILITARY,-999,34.746036,-92.320213
181172703,VETERANS HEALTH CARE SYSTEM OF THE OZARKS,,1100 NORTH COLLEGE AVENUE,FAYETTEVILLE,WASHINGTON,AR,USA,72703,MILITARY,-999,36.081419,-94.160127
174380220,VA EASTERN COLORADO HEALTHCARE SYSTEM,,1055 CLEMONT STREET`,DENVER,DENVER,CO,USA,80220,MILITARY,-999,39.732221,-104.93622
174496819,SPARK M. MATSUNAGA VA MEDICAL CENTER,,459 PATTERSON ROAD,HONOLULU,HONOLULU,HI,USA,96819,MILITARY,-999,21.361343,-157.889402
174568803,VA NEBRASKA-WESTERN IOWA HEALTH CARE SYSTEM,,2201 NO. BROADWELL AVENUE,GRAND ISLAND,HALL,NE,USA,68803,MILITARY,-999,40.943051,-98.357221
176593702,EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO,,4411 E. KINGS CANYON ROAD,FRESNO,FRESNO,CA,USA,93702,PSYCHIATRIC,16,36.73728869,-119.7521877
178592656,"LAGUNA TREATMENT HOSPITAL, LLC",,24552 PACIFIC PARK DRIVE,ALISO VIEJO,ORANGE,CA,USA,92656,PSYCHIATRIC,93,33.57117142,-117.7012469
168494117,KENTFIELD HOSPITAL SAN FRANCISCO,,450 STANYAN ST.,SAN FRANCISCO,SAN FRANCISCO,CA,USA,94117,LONG TERM CARE,60,37.77403879,-122.45403
168595138,SAN JOSE BEHAVIORAL HEALTH,,455 SILICON VALLEY BOULEVARD,SAN JOSE,SANTA CLARA,CA,USA,95138,GENERAL ACUTE CARE,80,37.24902093,-121.7744582
168695355,HEALTHSOUTH REHABILITATION HOSPITAL OF MODESTO,,1303 MABLE AVE,MODESTO,STANISLAUS,CA,USA,95355,LONG TERM CARE,50,37.69702773,-120.9757853
173070119,COBALTH REHABILITATION HOSPITAL,,3801 BIENVILLE STREET,NEW ORLEANS,JEFFERSON,LA,USA,70119,REHABILITATION,-999,29.97353458,-90.09403074
168327610,HOLLY HILL HOSPITAL,,3019 FALSTAFF RD,RALEIGH,WAKE,NC,USA,27610,PSYCHIATRIC,-999,35.78277375,-78.58392113
172970065,LAKE PINES HOSPITAL,,3639 LOYOLA AVE,KENNER,JEFFERSON,LA,USA,70065,PSYCHIATRIC,36,30.03174316,-90.27008687
168770791,ZACHARY - AMG SPECIALTY HOSPITAL,,4601 MCHUGH ROAD,ZACHARY,EAST BATON ROUGE,LA,USA,70791,LONG TERM CARE,16,30.64722058,-91.13969449
168871270,SERENITY SPRINGS SPECIALTY HOSPITAL,,1495 FRAZIER ROAD,RUSTON,LINCOLN,LA,USA,71270,PSYCHIATRIC,-999,32.57704527,-92.60209249
168975247,OUR CHILDRENS HOUSE,,1340 EMPIRE CENTRAL DRIVE,DALLAS,DALLAS,TX,USA,75247,CHILDREN,39,32.82592017,-96.86960835
169079911,THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,,2000 TRANSMOUNTAIN RD,EL PASO,EL PASO,TX,USA,79911,GENERAL ACUTE CARE,106,31.90457448,-106.5649628
169177385,HOUSTON METHODIST THE WOODLANDS HOSPITAL,,17201 I-45 SOUTH,THE WOODLANDS,MONTGOMERY,TX,USA,77385,GENERAL ACUTE CARE,139,30.20559469,-95.45380015
169277384,TEXAS CHILDRENS HOSPITAL THE WOODLANDS,,17600 INTERSTATE 45 SOUTH,THE WOODLANDS,MONTGOMERY,TX,USA,77384,CHILDREN,60,30.2005193,-95.45757397
169375703,CHRISTUS MOTHER FRANCES HOSPITAL - SOUTH TYLER,,8389 S BROADWAY AVENUE,TYLER,SMITH,TX,USA,75703,GENERAL ACUTE CARE,8,32.25806171,-95.30890277
171078701,DELL SETON MEDICAL CENTER AT THE UNIVERSITY OF TEXAS,,1500 RED RIVER STREET,AUSTIN,TRAVIS,TX,USA,78701,GENERAL ACUTE CARE,195,30.27638988,-97.73384773
169477059,SACRED OAK MEDICAL CENTER,,11500 SPACE CENTER BLVD,HOUSTON,HARRIS,TX,USA,77059,PSYCHIATRIC,20,29.62414628,-95.14260386
169510461,BRONX PSYCHIATRIC CENTER,,1500 WATERS PLACE,BRONX,BRONX,NY,USA,10461,PSYCHIATRIC,-999,40.84718852,-73.83985828
168089146,DIGNITY HEALTH-ST. ROSE DOMINICAN SAHARA CAMPUS,,4980 W.SAHARA AVENUE LAS VEGAS,LAS VEGAS,CLARK,NV,USA,89146,GENERAL ACUTE CARE,-999,36.145936,-115.209097
169610461,NEW YORK CITY CHILDREN'S CENTER - INPATIENT,,1300 WATERS PLACE,BRONX,BRONX,NY,USA,10461,PSYCHIATRIC,-999,40.84659365,-73.83850199
169913904,GREATER BINGHAMTON HEALTH CENTER,,425 ROBINSON STREET,BINGHAMTON,BROOME,NY,USA,13904,PSYCHIATRIC,-999,42.105825,-75.86826849
170114213,BUFFALO PSYCHIATRIC CENTER,,400 FOREST AVENUE,BUFFALO,ERIE,NY,USA,14213,PSYCHIATRIC,-999,42.92909489,-78.88025762
170214224,WESTERN NEW YORK CHILDREN'S PSYCHIATRIC CENTER,,1010 EAST AND WEST ROAD,WEST SENECA,ERIE,NY,USA,14224,PSYCHIATRIC,-999,42.82386953,-78.73154929
170311203,KINGSBORO PSYCHIATRIC CENTER,,681 CLARKSON AVE,BROOKLYN,KINGS,NY,USA,11203,PSYCHIATRIC,-999,40.65648551,-73.93913475
170414620,ROCHESTER PSYCHIATRIC CENTER,,1111 ELMWOOD AVE,ROCHESTER,MONROE,NY,USA,14620,PSYCHIATRIC,-999,43.12331264,-77.61057965
170510035,KIRBY FORENSIC PSYCHIATRIC CENTER,,600 EAST 125TH STREET,WARDS ISLAND,NEW YORK,NY,USA,10035,PSYCHIATRIC,-999,40.79000437,-73.92912735
170610035,MANHATTAN PSYCHIATRIC CENTER,,600 EAST 125TH STREET,WARDS ISLAND,NEW YORK,NY,USA,10035,PSYCHIATRIC,-999,40.78830543,-73.93076918
171110032,NEW YORK PSYCHIATRIC INSTITUTE,,1051 RIVERSIDE DRIVE,NEW YORK,NEW YORK,NY,USA,10032,PSYCHIATRIC,-999,40.84240204,-73.94454839
171213403,CENTRAL NEW YORK PSYCHIATRIC CENTER,,9005 OLD RIVER RD,MARCY,ONEIDA,NY,USA,13403,PSYCHIATRIC,220,43.16743673,-75.30232149
171313502,MOHAWK VALLEY PSYCHIATRIC CENTER,,1400 NOYES STREET,UTICA,ONEIDA,NY,USA,13502,PSYCHIATRIC,-999,43.10016113,-75.26008732
171710958,MID HUDSON FORENSIC PSYCHIATRIC CENTER,,2834 ROUTE 17-M,NEW HAMPTON,ORANGE,NY,USA,10958,PSYCHIATRIC,-999,41.40567172,-74.3925228
171811427,CREEDMOOR PSYCHIATRIC CENTER,,79-25 WINCHESTER BLVD,QUEENS VILLAGE,QUEENS,NY,USA,11427,PSYCHIATRIC,-999,40.74113951,-73.7315253
177611426,NEW YORK CITY CHILDREN'S CENTER QUEENS INPATIENT,,74-03 COMMONWEALTH BLVD,BELLEROSE,QUEENS,NY,USA,11426,PSYCHIATRIC,-999,40.74553675,-73.72574321
175910305,SOUTH BEACH PSYCHIATRIC CENTER,,777 SEAVIEW AVENUE,STATEN ISLAND,RICHMOND,NY,USA,10305,PSYCHIATRIC,-999,40.58201505,-74.08061727
177827006,DAVIE MEDICAL CENTER,,MEDICAL CENTER BLVD,BERMUDA RUN,DAVIE,NC,USA,27006,GENERAL ACUTE CARE,50,36.00940389,-80.44758969
